Day,SessionCode,SessionTitle,Room,PaperTime,PaperTitle,Authors
"Tuesday, Nov 4",T1-RBA,K-12 Education & Outreach 1: Innovative Technologies and Game-Based Approaches,Riverbed A,8:45,WIP: Strategic Gamification: Enhancing STEM Curriculum Through Game-Based Learning,"Mehdi Roopaei (University of Wisconsin - Platteville, USA); Caitlin Johnson (Bold-Bird Consulting, Inc., USA)"
"Tuesday, Nov 4",T1-RBA,K-12 Education & Outreach 1: Innovative Technologies and Game-Based Approaches,Riverbed A,9:00,An Assessment Framework for Serious Games Focused on Cybersecurity,"Ilenia Fronza (Free University of Bolzano, Italy); Antonio Curci (University of Bari, Italy); Claudia Lorusso and Veronica Rossano (Università degli Studi di Bari Aldo Moro, Italy); Shiva Saket Parida (Free University of Bolzano, Italy); Gennaro Iaccarino (Direzione Istruzione e Formazione Italiana, Italy)"
"Tuesday, Nov 4",T1-RBA,K-12 Education & Outreach 1: Innovative Technologies and Game-Based Approaches,Riverbed A,9:15,Friendelligent: a Collaborative Synchronized Game-Based Platform for AI Education and Autonomous Navigation Curriculum,"Raul Alcantara Castillo, Tasneem Burghleh, Deem Alfozan and Randi Williams (MIT, USA); Sharifa Alghowinem (MIT Media Lab, USA & MIT, USA); Cynthia Breazeal (MIT Media Lab, USA) 52"
"Tuesday, Nov 4",T1-RBC,Gen AI 6: Impact on Programming Experiences,Riverbed C,8:00,"The Impact of AI Tools on the Student Programming Experience: Interactions, Attitudes, & Perceptions","Sri Yash Tadimalla, Mary Lou Maher and Nadia Najjar (University of North Carolina at Charlotte, USA); Coy Simon (UNC Charlotte, USA)"
"Tuesday, Nov 4",T1-RBC,Gen AI 6: Impact on Programming Experiences,Riverbed C,8:15,The Impact of a GenAI Integration on First-Year Engineering Students' Programming Outcomes,"Udit Kumar Das, Makenzie Yates, Kristina Bloch, Lilly Hagan, Elisabeth L Thomas, Gabriel Gatsos, Alwin K Rajkumar, Benarji Valavala, Seth Franco, Sudheer Kumar Divvela and Angela Thompson (University of Louisville, USA); Campbell R. Bego (University of Louisville & J. B. Speed School of Engineering, USA)"
"Tuesday, Nov 4",T1-RBC,Gen AI 6: Impact on Programming Experiences,Riverbed C,8:30,WIP: Assessing the Use of GenAI to Foster Algorithmic Thinking in an Introductory Engineering Course,"Juan D Ortega-Alvarez (Virginia Tech, USA & Universidad EAFIT, Colombia); Campbell R. Bego (University of Louisville & J. B. Speed School of Engineering, USA); Andres Nieto-Leal (Virginia Polytechnic Institute and State University, USA)"
"Tuesday, Nov 4",T1-RBC,Gen AI 6: Impact on Programming Experiences,Riverbed C,8:45,Exploring the Impact of ChatGPT on Early Information Systems Majors: Opportunities and Challenges in Learning to Program,"Edward C. Dillon, Jr, Patricia Ordóñez, Uzma Hasan, Omobolanle Niyi Owoeye and Srushti Rajesh Dharmale (University of Maryland Baltimore County, USA)"
"Tuesday, Nov 4",T1-RBC,Gen AI 6: Impact on Programming Experiences,Riverbed C,9:00,"""ChatGPT Should Be Used as a Tool, but Not Mistaken for a Crutch"": Engineering Students' Ethical Perspectives After Using GenAI in","an Introductory Course Campbell R. Bego (University of Louisville & J. B. Speed School of Engineering, USA); Deborah Trytten (University of Oklahoma, USA); Joshua Nwokeji (Gannon University, USA)"
"Tuesday, Nov 4",T1-RBC,Gen AI 6: Impact on Programming Experiences,Riverbed C,9:15,LLM Contribution Summarization in Software Projects,"Rafael Corsi Ferrao, Fabio R de Miranda and Diego Pavan Soler (Insper, Brazil); Marcelo Augosto Vieira Graglia (PUC SP, Portugal) 53"
"Tuesday, Nov 4",T1-RBD,Traditional AI Applications,Riverbed D,8:00,Machine Learning Algorithms for Student Performance Prediction: a Literature Review,"Prajith Pitchapati and Marcia Moraes (Colorado State University, USA)"
"Tuesday, Nov 4",T1-RBD,Traditional AI Applications,Riverbed D,8:15,Leveraging Learning Management Systems for Academic Risk Prediction Using Machine Learning: a Computer Science and,"Engineering Perspective Daniel R Getty, Mason Turner and Matthew Nickols (University of Michigan - Flint, USA); Halil Bisgin (The University of Michigan - Flint, USA & University of Michigan-Flint, USA)"
"Tuesday, Nov 4",T1-RBD,Traditional AI Applications,Riverbed D,8:30,Predictive Analysis of Student Dropout in the Computer Science Program at the University of Brasilia,"Giovana Pinho Garcia (Universidade de Brasilia, Brazil); Maristela Holanda (University of Brasilia, Brazil); Jonathan Rosa Moreira (Universidade de Brasilia, Brazil & Institute of Engineering, Brazil); Marcelo Grandi Mandelli (Universidade de Brasilia, Brazil); Dilma Da Silva (TAMU, USA)"
"Tuesday, Nov 4",T1-RBD,Traditional AI Applications,Riverbed D,8:45,Analysis of Students' Patterns and Prediction Using edX Data and Learning Analytics,"Pedro Manuel Moreno-Marcos, María Sanz-Gómez, Pedro J. Muñoz -Merino, Carlos Alario-Hoyos, Iria Estevez-Ayres and Carlos Delgado Kloos (Universidad Carlos III de Madrid, Spain)"
"Tuesday, Nov 4",T1-RBD,Traditional AI Applications,Riverbed D,9:00,Automated Student Engagement Detection Using Hybrid Deep Learning and Machine Learning Techniques,"Sherif Abdelhamid (Virginia Military Institute, USA); Mona Aly (Independent Researcher, USA)"
"Tuesday, Nov 4",T1-RBD,Traditional AI Applications,Riverbed D,9:15,WIP: Quality-Control Metrics for Crowdsourced Labeling: Promoting Dataset Reliability for Machine-Learning Applications,"Aditya Iyer, Tanmaiyee Battula, Manoj Katravath and Edward F. Gehringer (North Carolina State University, USA) 8:00 - 9:30"
"Tuesday, Nov 4",T1-WPA,"Pedagogical & Instructional Approaches 6: Innovative Approaches to Software, VR, and Robotics Education",Willow Pond A,8:00,Exploring Students' Insights on Creating Videos to Learn Software Design and Engineering,"Pedro Guillermo Feijóo-García, John D Centner and Lucas G. Zangari (Georgia Institute of Technology, USA); Chase G Wrenn and Neha Rani (University of Florida, USA); Juan Sebastián Sánchez-Gómez (Universidad de los Andes, Colombia); Olufisayo Omojokun (Georgia Institute of Technology, USA)"
"Tuesday, Nov 4",T1-WPA,"Pedagogical & Instructional Approaches 6: Innovative Approaches to Software, VR, and Robotics Education",Willow Pond A,8:15,Teaching VR Development for Undergraduate Computer Science Students with No Graphics Background,"Lori Rebenitsch (The Study, LLC, USA); Lisa R Rebenitsch (South Dakota School of Mines, USA) 54"
"Tuesday, Nov 4",T1-WPA,"Pedagogical & Instructional Approaches 6: Innovative Approaches to Software, VR, and Robotics Education",Willow Pond A,8:30,Identification of the Critical Knowledge Areas for Advancing Human-Wearable Robots Interactions: a Delphi Study,"Joshua Nsiah Addo Ofori, Mariam A Tomori I and Omobolanle Ogunseiju (Georgia Institute of Technology, USA); Chuma Nnaji (Texas A & M University, USA)"
"Tuesday, Nov 4",T1-WPA,"Pedagogical & Instructional Approaches 6: Innovative Approaches to Software, VR, and Robotics Education",Willow Pond A,8:45,"Agile Mobile Application Development: a Multidisciplinary Approach With CBL, Scrum and Lean Startup","Afonso Sales (PUCRS - University, Brazil); Nicolas Pereira do Nascimento (Pontifical Catholic University of Rio Grande do Sul, Brazil); Rafael Chanin (PUCRS, Brazil); Aline De Campos (Pontifical Catholic University of Rio Grande Do Sul (PUCRS), Brazil)"
"Tuesday, Nov 4",T1-WPA,"Pedagogical & Instructional Approaches 6: Innovative Approaches to Software, VR, and Robotics Education",Willow Pond A,9:00,Simulation and Hardware in Project-Based Learning for Mobile Robotics and Computer Vision,"Victor Hayashi, Murilo Zanini Carvalho, Guilherme Cestari, Lisane Valdo, Rodrigo Nicola, Michele Bazana Souza and Henrique Mohallem Paiva (Inteli, Brazil)"
"Tuesday, Nov 4",T1-WPA,"Pedagogical & Instructional Approaches 6: Innovative Approaches to Software, VR, and Robotics Education",Willow Pond A,9:15,Evolving Software Engineering Education Through Undergraduate Peer-Mentorship,"Azim Abdool (The University of the West Indies, Trinidad and Tobago); Daniel Joseph Ringis (The University of the West Indies, St Augustine, Trinidad and Tobago); Akash Pooransingh (The University of the West Indies, Trinidad and Tobago); Aniel Maharajh (The University of The West Indies, Trinidad and Tobago) 8:00 - 9:30"
"Tuesday, Nov 4",T1-WPB,"Broadening Participation 6: Exploring Identity, Mental Health, and Support in Graduate Education",Willow Pond B,8:00,WIP: Visualizing Transitions: Exploring Queer Engineering Students' Pathways to Graduate School Through Collaging,"Animesh Paul (University of Georgia, USA); Kevin J Kaufman-Ortiz (Purdue University, USA & Cornell University, USA); Crystal Alicia Nattoo (Stanford University, USA); Yash Tadimalla (University of North Carolina at Charlotte, USA)"
"Tuesday, Nov 4",T1-WPB,"Broadening Participation 6: Exploring Identity, Mental Health, and Support in Graduate Education",Willow Pond B,8:15,Ageism in the Computer Science University Classroom: A Service Learning Case Study,"Natalie Andrus, Alexa Smith and Hamid Tarashiyoun (Virginia Tech, USA); Wei Lu Wang (Virginia Polytechnic Institute and State University, USA); Ihudiya Williams and Scott McCrickard (Virginia Tech, USA)"
"Tuesday, Nov 4",T1-WPB,"Broadening Participation 6: Exploring Identity, Mental Health, and Support in Graduate Education",Willow Pond B,8:30,WIP: a Scoping Literature Review on Survey Instruments Used to Examine STEM Graduate Students' Mental Health Experiences,"Jake Czworka, Harish Vijayakumar, Similoluwa T Ige, Taiwo R Feyijimi and Sarah Jane Bork (University of Georgia, USA) 8:45 Mental Health Needs of International Students: Insights for Digital Solutions Alex Gurung (University of Michigan - Flint, USA); Chandra Kala Rai and HousamEldin Adel-Ragab Mohamed (University of Michigan- Flint, USA); Charlotte Tang (University of Michigan - Flint, USA)"
"Tuesday, Nov 4",T1-WPB,"Broadening Participation 6: Exploring Identity, Mental Health, and Support in Graduate Education",Willow Pond B,9:00,WIP: Advising in the Digital Age - Enhancing International Doctoral Student Experiences with Technology and Research,"Himani Sharma (Arizona State University, USA); Ann McKenna (University of Iowa, USA) 55"
"Tuesday, Nov 4",T1-WPB,"Broadening Participation 6: Exploring Identity, Mental Health, and Support in Graduate Education",Willow Pond B,9:15,Work in Progress: Developing Agency Through a Rising Doctoral Institute,"Jordan Peyton (Ohio State University, USA); Mayra S. Artiles (The Ohio State University, USA); Holly Matusovich (Virginia Tech, USA); Juan M Cruz (Rowan University, USA & Unive, Colombia); Stephanie Adams (University of Texas Dallas, USA) 8:00 - 9:30"
"Tuesday, Nov 4",T1-WPC,Attitudes & Perceptions 2: Cultivating Empathy and Professional Virtue,Willow Pond C,8:00,"Empathy, Humility and the Computer Engineer - in an Australian Context","Jacob M Elmasry (The University of Sydney, Australia); Johannes Strobel (Missouri State University, USA); Tom Goldfinch, Benjy Marks and Ali Hadigheh (The University of Sydney, Australia)"
"Tuesday, Nov 4",T1-WPC,Attitudes & Perceptions 2: Cultivating Empathy and Professional Virtue,Willow Pond C,8:15,Creating Inclusive Engineers Through Humanitarian Engineering Projects: Thematic Analysis of 23 Semi-Structured Interviews,"Kirsten Heikkinen Dodson, Rene Marius and Ruth Fessehaye (Lipscomb University, USA)"
"Tuesday, Nov 4",T1-WPC,Attitudes & Perceptions 2: Cultivating Empathy and Professional Virtue,Willow Pond C,8:30,Longitudinal Study of Professional Virtue Development in Engineering & Computing,"Stephen T Frezza and Marita O'Brien (Franciscan University of Steubenville, USA)"
"Tuesday, Nov 4",T1-WPC,Attitudes & Perceptions 2: Cultivating Empathy and Professional Virtue,Willow Pond C,8:45,Enhancing Social Engineering Education Through Roleplaying,"Devang Atul Patel, Madiha Fathima, Tatiana Ringenberg and Paul J Thomas (Purdue University, USA)"
"Tuesday, Nov 4",T1-WPC,Attitudes & Perceptions 2: Cultivating Empathy and Professional Virtue,Willow Pond C,9:00,"WIP: Aligning Computing Students' Expectations, Training, and Industry Needs","David Lopez (Universitat Politècnica de Catalunya - BarcelonaTech, Spain); Josep Fernandez Ruzafa (Universitat Politècnica de Catalunya - Barcelona Tech, Spain); Hugo Aranda Sánchez (Universitat Politècnica de Catalñunya - BarcelonaTech, Spain)"
"Tuesday, Nov 4",T1-WPC,Attitudes & Perceptions 2: Cultivating Empathy and Professional Virtue,Willow Pond C,9:15,Bridging Theory and Practice: Transforming STEM Keynote Presentations Through Experiential and Musical Engagement,"Hortense Gerardo (University of California, San Diego, USA); Victor Hugo Minces (UCSD, USA) 56"
"Tuesday, Nov 4",T1-WPD,"Curriculum & Course Design 2: Innovations in AI, Programming, and Ethical Competency Development",Willow Pond D,8:00,WIP: tinyML Systems 101 New Course Curriculum in Tiny Machine Learning,"Sercan Aygun (University of Louisiana at Lafayette, USA & Istanbul Technical University, Turkey)"
"Tuesday, Nov 4",T1-WPD,"Curriculum & Course Design 2: Innovations in AI, Programming, and Ethical Competency Development",Willow Pond D,8:15,WIP: Developing Instructional Resources to Cultivate Students' Practical AI Ethics Competencies Through Collaborative Learning,"Kylee N Shiekh and Qin Zhu (Virginia Tech, USA); Katherine L Chiou (University of Alabama, USA); Sandy Woodson (Colorado School of Mines, USA)"
"Tuesday, Nov 4",T1-WPD,"Curriculum & Course Design 2: Innovations in AI, Programming, and Ethical Competency Development",Willow Pond D,8:30,Teaching Programming in the Age of AI: Transforming Pedagogy Amidst Code-Generating Technologies,"Asad Azemi (University of Maryland Eastern Shore, USA)"
"Tuesday, Nov 4",T1-WPD,"Curriculum & Course Design 2: Innovations in AI, Programming, and Ethical Competency Development",Willow Pond D,8:45,WIP: Scaling Principles of Programming,"Ryan J Meuth, Medha Dalal and Peter Van Leusen (Arizona State University, USA)"
"Tuesday, Nov 4",T1-WPD,"Curriculum & Course Design 2: Innovations in AI, Programming, and Ethical Competency Development",Willow Pond D,9:00,Applying Software Engineering Principles to Interdisciplinary AI Curriculum Development,"George Frazier, Nan Sun and Joseph Kendall-Morwick (Washburn University, USA)"
"Tuesday, Nov 4",T1-WPD,"Curriculum & Course Design 2: Innovations in AI, Programming, and Ethical Competency Development",Willow Pond D,9:15,Assessing the Efficacy of Teaching Computational Thinking Through the Instructional Method of Academic Research,"Deepan Raj Prabakar Muthirayan, Raghav Awasty, Shikhraj Singh, Anvita Ghosh, Divyannsh Pincha and Brainerd Prince (Plaksha University, India) 8:00 - 9:30"
"Tuesday, Nov 4",T2-RBA,K-12 Education & Outreach 2: Supporting Engagement and Career Connections,Riverbed A,10:30,WIP: Examining the Interactions of Undergraduate Service Learners Engaged in K-12 Engineering and Computer Science Outreach,"Azizi H Penn (Purdue University, USA & Sacramento Sate University, USA); Tamara J. Moore and Kerrie A. Douglas (Purdue University, USA)"
"Tuesday, Nov 4",T2-RBA,K-12 Education & Outreach 2: Supporting Engagement and Career Connections,Riverbed A,10:45,WIP: Undergraduate Research Platforms for Promoting ECE Career-Connected Learning to High School Juniors and Seniors,"Wookwon Lee (Gannon University, USA)"
"Tuesday, Nov 4",T2-RBA,K-12 Education & Outreach 2: Supporting Engagement and Career Connections,Riverbed A,11:00,WIP: Elementary Pre-Service Teachers' Perceptions of Engineering Within Integrated STEM,"Ursula Nguyen, Deepika Menon, Guy Trainin, Azadeh Hassani and Fatemeh Ashrafabadi (University of Nebraska-Lincoln, USA)"
